fila,subfila,columna,subcolumna,valor
Córdoba,82 CALZADO,2019,IMPORT,"1437674,39"
Córdoba,83 JUGUETES,2019,IMPORT,"3142528,41"
Córdoba,84 ALFARERIA,2019,IMPORT,"1054957,13"
Córdoba,85 JOYERIA Y RELOJES,2019,IMPORT,"10352111,81"
Córdoba,86 CUERO Y MANUFACTURAS DEL CUERO,2019,IMPORT,"15192,77"
Córdoba,87 OTRAS MANUFACTURAS DE CONSUMO,2019,IMPORT,"32473718,68"
Córdoba,90 OTRAS MERCANCIAS,2019,IMPORT,"2840772,22"
Granada,Total seleccionado,2019,IMPORT,"805921006,39"
Granada,11 PRODUCTOS CÁRNICOS,2019,IMPORT,"12609697,75"
Granada,12 LACTEOS Y HUEVOS,2019,IMPORT,"6368418,55"
Granada,13 PRODUCTOS PESQUEROS,2019,IMPORT,"27121215,96"
Granada,14 CEREALES,2019,IMPORT,"3017367,72"
Granada,"15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,IMPORT,"66157265,40"
Granada,"16 AZUCAR, CAFE Y CACAO",2019,IMPORT,"22473815,70"
Granada,17 PREPARADOS ALIMENTICIOS,2019,IMPORT,"8368903,02"
Granada,18 BEBIDAS,2019,IMPORT,"5931542,96"
Granada,19 TABACOS,2019,IMPORT,"330,77"
Granada,1A GRASAS Y ACEITES,2019,IMPORT,"11414084,05"
Granada,1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,IMPORT,"3504826,95"
Granada,1C PIENSOS ANIMALES,2019,IMPORT,"2076360,64"
Granada,21 CARBON,2019,IMPORT,"604841,42"
Granada,22 PETROLEO Y DERIVADOS,2019,IMPORT,"29980389,47"
Granada,23 GAS,2019,IMPORT,"32142,61"
Granada,24 CORRIENTE ELECTRICA,2019,IMPORT,
Granada,31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,IMPORT,"34959487,04"
Granada,32 MENAS Y MINERALES,2019,IMPORT,"6129572,50"
Granada,41 METALES NO FERROSOS,2019,IMPORT,"3158529,83"
Granada,42 HIERRO Y ACERO,2019,IMPORT,"9393655,85"
Granada,43 PRODUCTOS QUIMICOS,2019,IMPORT,"221722454,10"
Granada,44 OTRAS SEMIMANUFACTURAS,2019,IMPORT,"45056265,07"
Granada,51 MAQ. ESPECIFICA CIERTAS INDUST,2019,IMPORT,"54884957,58"
Granada,52 EQUIPO OFICINA Y TELECOMUNIC.,2019,IMPORT,"43604305,15"
Granada,53 MATERIAL TRANSPORTE,2019,IMPORT,"14390430,79"
Granada,54 OTROS BIENES DE EQUIPO,2019,IMPORT,"45037436,59"
Granada,61 AUTOMOVILES Y MOTOS,2019,IMPORT,"8710681,60"
Granada,62 COMPONENTES DEL AUTOMOVIL,2019,IMPORT,"6444664,94"
Granada,71 ELECTRODOMESTICOS,2019,IMPORT,"12613490,02"
Granada,72 ELECTRONICA DE CONSUMO,2019,IMPORT,"3456074,95"
Granada,73 MUEBLES,2019,IMPORT,"12427652,24"
Granada,74 OTROS BIENES CONSUMO DURADERO,2019,IMPORT,"3507054,04"
Granada,81 TEXTILES Y CONFECCION,2019,IMPORT,"36285670,45"
Granada,82 CALZADO,2019,IMPORT,"8772348,84"
Granada,83 JUGUETES,2019,IMPORT,"4415768,27"
Granada,84 ALFARERIA,2019,IMPORT,"2769198,02"
Granada,85 JOYERIA Y RELOJES,2019,IMPORT,"4567151,24"
Granada,86 CUERO Y MANUFACTURAS DEL CUERO,2019,IMPORT,"39583,69"
Granada,87 OTRAS MANUFACTURAS DE CONSUMO,2019,IMPORT,"22051136,17"
Granada,90 OTRAS MERCANCIAS,2019,IMPORT,"1862234,45"
Huelva,Total seleccionado,2019,IMPORT,"9717718273,29"
Huelva,11 PRODUCTOS CÁRNICOS,2019,IMPORT,"9776721,47"
Huelva,12 LACTEOS Y HUEVOS,2019,IMPORT,"1057027,31"
Huelva,13 PRODUCTOS PESQUEROS,2019,IMPORT,"161905329,60"
Huelva,14 CEREALES,2019,IMPORT,"155439496,74"
Huelva,"15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,IMPORT,"120326070,76"
Huelva,"16 AZUCAR, CAFE Y CACAO",2019,IMPORT,"624923,18"
Huelva,17 PREPARADOS ALIMENTICIOS,2019,IMPORT,"449497,56"
Huelva,18 BEBIDAS,2019,IMPORT,"20914,71"
Huelva,19 TABACOS,2019,IMPORT,
Huelva,1A GRASAS Y ACEITES,2019,IMPORT,"348820532,67"
Huelva,1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,IMPORT,"16668231,39"
Huelva,1C PIENSOS ANIMALES,2019,IMPORT,"134101276,60"
Huelva,21 CARBON,2019,IMPORT,"13676963,86"
Huelva,22 PETROLEO Y DERIVADOS,2019,IMPORT,"4881978225,63"
Huelva,23 GAS,2019,IMPORT,"978162452,96"
Huelva,24 CORRIENTE ELECTRICA,2019,IMPORT,
Huelva,31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,IMPORT,"25972766,08"
Huelva,32 MENAS Y MINERALES,2019,IMPORT,"1645273113,96"
Huelva,41 METALES NO FERROSOS,2019,IMPORT,"2349444,57"
Huelva,42 HIERRO Y ACERO,2019,IMPORT,"4358048,81"
Huelva,43 PRODUCTOS QUIMICOS,2019,IMPORT,"1053823042,26"
Huelva,44 OTRAS SEMIMANUFACTURAS,2019,IMPORT,"31000655,77"
Huelva,51 MAQ. ESPECIFICA CIERTAS INDUST,2019,IMPORT,"40207266,19"
Huelva,52 EQUIPO OFICINA Y TELECOMUNIC.,2019,IMPORT,"15604423,89"
Huelva,53 MATERIAL TRANSPORTE,2019,IMPORT,"17168213,37"
Huelva,54 OTROS BIENES DE EQUIPO,2019,IMPORT,"23157455,24"
Huelva,61 AUTOMOVILES Y MOTOS,2019,IMPORT,"4523558,95"
Huelva,62 COMPONENTES DEL AUTOMOVIL,2019,IMPORT,"1581486,25"
Huelva,71 ELECTRODOMESTICOS,2019,IMPORT,"213389,32"
Huelva,72 ELECTRONICA DE CONSUMO,2019,IMPORT,"275249,33"
Huelva,73 MUEBLES,2019,IMPORT,"493801,95"
Huelva,74 OTROS BIENES CONSUMO DURADERO,2019,IMPORT,"629689,82"
Huelva,81 TEXTILES Y CONFECCION,2019,IMPORT,"11414190,55"
Huelva,82 CALZADO,2019,IMPORT,"4780523,54"
Huelva,83 JUGUETES,2019,IMPORT,"778952,09"
Huelva,84 ALFARERIA,2019,IMPORT,"39711,81"
Huelva,85 JOYERIA Y RELOJES,2019,IMPORT,"202930,87"
Huelva,86 CUERO Y MANUFACTURAS DEL CUERO,2019,IMPORT,"117142,98"
Huelva,87 OTRAS MANUFACTURAS DE CONSUMO,2019,IMPORT,"8840029,58"
Huelva,90 OTRAS MERCANCIAS,2019,IMPORT,"1905521,67"
Jaén,Total seleccionado,2019,IMPORT,"985219862,85"
Jaén,11 PRODUCTOS CÁRNICOS,2019,IMPORT,"17512919,70"
Jaén,12 LACTEOS Y HUEVOS,2019,IMPORT,"3630018,28"
Jaén,13 PRODUCTOS PESQUEROS,2019,IMPORT,"21830909,77"
Jaén,14 CEREALES,2019,IMPORT,"5003,67"
Jaén,"15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,IMPORT,"1126832,60"
Jaén,"16 AZUCAR, CAFE Y CACAO",2019,IMPORT,"1684390,29"
Jaén,17 PREPARADOS ALIMENTICIOS,2019,IMPORT,"913839,85"
Jaén,18 BEBIDAS,2019,IMPORT,"605555,24"
Jaén,19 TABACOS,2019,IMPORT,"112205577,02"
Jaén,1A GRASAS Y ACEITES,2019,IMPORT,"87647908,79"
Jaén,1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,IMPORT,"42179,20"
Jaén,1C PIENSOS ANIMALES,2019,IMPORT,"612286,99"
Jaén,21 CARBON,2019,IMPORT,"13412,12"
Jaén,22 PETROLEO Y DERIVADOS,2019,IMPORT,"827288,63"
Jaén,23 GAS,2019,IMPORT,"201033,06"
Jaén,24 CORRIENTE ELECTRICA,2019,IMPORT,
Jaén,31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,IMPORT,"8249717,48"
Jaén,32 MENAS Y MINERALES,2019,IMPORT,"725069,17"
Jaén,41 METALES NO FERROSOS,2019,IMPORT,"17900349,34"
Jaén,42 HIERRO Y ACERO,2019,IMPORT,"8320701,09"
Jaén,43 PRODUCTOS QUIMICOS,2019,IMPORT,"158279015,54"
Jaén,44 OTRAS SEMIMANUFACTURAS,2019,IMPORT,"23118399,18"
Jaén,51 MAQ. ESPECIFICA CIERTAS INDUST,2019,IMPORT,"88724654,71"
Jaén,52 EQUIPO OFICINA Y TELECOMUNIC.,2019,IMPORT,"12783519,58"
Jaén,53 MATERIAL TRANSPORTE,2019,IMPORT,"8996357,97"
Jaén,54 OTROS BIENES DE EQUIPO,2019,IMPORT,"346870399,11"
Jaén,61 AUTOMOVILES Y MOTOS,2019,IMPORT,"2063162,50"
Jaén,62 COMPONENTES DEL AUTOMOVIL,2019,IMPORT,"4292576,20"
Jaén,71 ELECTRODOMESTICOS,2019,IMPORT,"433848,04"
Jaén,72 ELECTRONICA DE CONSUMO,2019,IMPORT,"91628,07"
Jaén,73 MUEBLES,2019,IMPORT,"6724742,60"
Jaén,74 OTROS BIENES CONSUMO DURADERO,2019,IMPORT,"2004967,69"
Jaén,81 TEXTILES Y CONFECCION,2019,IMPORT,"28143747,75"
Jaén,82 CALZADO,2019,IMPORT,"381871,86"
Jaén,83 JUGUETES,2019,IMPORT,"4040479,03"
Jaén,84 ALFARERIA,2019,IMPORT,"214853,18"
Jaén,85 JOYERIA Y RELOJES,2019,IMPORT,"603305,30"
Jaén,86 CUERO Y MANUFACTURAS DEL CUERO,2019,IMPORT,"545084,18"
Jaén,87 OTRAS MANUFACTURAS DE CONSUMO,2019,IMPORT,"10805223,56"
Jaén,90 OTRAS MERCANCIAS,2019,IMPORT,"2047034,51"
Málaga,Total seleccionado,2019,IMPORT,"2456204833,09"
Málaga,11 PRODUCTOS CÁRNICOS,2019,IMPORT,"33360349,37"
Málaga,12 LACTEOS Y HUEVOS,2019,IMPORT,"36864924,34"
Málaga,13 PRODUCTOS PESQUEROS,2019,IMPORT,"227868709,63"
Málaga,14 CEREALES,2019,IMPORT,"37607973,34"
Málaga,"15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,IMPORT,"305537613,32"
Málaga,"16 AZUCAR, CAFE Y CACAO",2019,IMPORT,"20425200,34"
Málaga,17 PREPARADOS ALIMENTICIOS,2019,IMPORT,"30858895,88"
Málaga,18 BEBIDAS,2019,IMPORT,"145129736,72"
Málaga,19 TABACOS,2019,IMPORT,"424276,38"
Málaga,1A GRASAS Y ACEITES,2019,IMPORT,"22278486,52"
Málaga,1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,IMPORT,"5669929,64"
Málaga,1C PIENSOS ANIMALES,2019,IMPORT,"48787436,28"
Málaga,21 CARBON,2019,IMPORT,"736400,36"
Málaga,22 PETROLEO Y DERIVADOS,2019,IMPORT,"474877,77"
Málaga,23 GAS,2019,IMPORT,"500575,70"
Málaga,24 CORRIENTE ELECTRICA,2019,IMPORT,
Málaga,31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,IMPORT,"11997050,06"
Málaga,32 MENAS Y MINERALES,2019,IMPORT,"5391393,97"
Málaga,41 METALES NO FERROSOS,2019,IMPORT,"2227856,19"
Málaga,42 HIERRO Y ACERO,2019,IMPORT,"4760595,19"
Málaga,43 PRODUCTOS QUIMICOS,2019,IMPORT,"149123821,50"
Málaga,44 OTRAS SEMIMANUFACTURAS,2019,IMPORT,"76439281,11"
Málaga,51 MAQ. ESPECIFICA CIERTAS INDUST,2019,IMPORT,"71781955,34"
Málaga,52 EQUIPO OFICINA Y TELECOMUNIC.,2019,IMPORT,"145208967,48"
Málaga,53 MATERIAL TRANSPORTE,2019,IMPORT,"67314064,89"
Málaga,54 OTROS BIENES DE EQUIPO,2019,IMPORT,"152012378,58"
Málaga,61 AUTOMOVILES Y MOTOS,2019,IMPORT,"222092212,83"
Málaga,62 COMPONENTES DEL AUTOMOVIL,2019,IMPORT,"6574147,39"
Málaga,71 ELECTRODOMESTICOS,2019,IMPORT,"7892918,87"
Málaga,72 ELECTRONICA DE CONSUMO,2019,IMPORT,"3508095,42"
Málaga,73 MUEBLES,2019,IMPORT,"60131522,58"
Málaga,74 OTROS BIENES CONSUMO DURADERO,2019,IMPORT,"11695332,54"
Málaga,81 TEXTILES Y CONFECCION,2019,IMPORT,"381612280,43"
Málaga,82 CALZADO,2019,IMPORT,"36749416,66"
Málaga,83 JUGUETES,2019,IMPORT,"19825065,15"
Málaga,84 ALFARERIA,2019,IMPORT,"3278089,48"
Málaga,85 JOYERIA Y RELOJES,2019,IMPORT,"15010136,19"
Málaga,86 CUERO Y MANUFACTURAS DEL CUERO,2019,IMPORT,"1356223,78"
Málaga,87 OTRAS MANUFACTURAS DE CONSUMO,2019,IMPORT,"73305206,29"
Málaga,90 OTRAS MERCANCIAS,2019,IMPORT,"10391435,58"
Sevilla,Total seleccionado,2019,IMPORT,"4613058667,77"
Sevilla,11 PRODUCTOS CÁRNICOS,2019,IMPORT,"36949976,13"
Sevilla,12 LACTEOS Y HUEVOS,2019,IMPORT,"29104434,49"
Sevilla,13 PRODUCTOS PESQUEROS,2019,IMPORT,"87539335,63"
Sevilla,14 CEREALES,2019,IMPORT,"80398202,83"
Sevilla,"15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,IMPORT,"172076585,66"
Sevilla,"16 AZUCAR, CAFE Y CACAO",2019,IMPORT,"24646506,19"
Sevilla,17 PREPARADOS ALIMENTICIOS,2019,IMPORT,"52897535,11"
Sevilla,18 BEBIDAS,2019,IMPORT,"26838504,01"
Sevilla,19 TABACOS,2019,IMPORT,"17131374,94"
Sevilla,1A GRASAS Y ACEITES,2019,IMPORT,"266747343,61"
Sevilla,1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,IMPORT,"74144878,70"
Sevilla,1C PIENSOS ANIMALES,2019,IMPORT,"32647622,04"
Sevilla,21 CARBON,2019,IMPORT,"575780,52"
Sevilla,22 PETROLEO Y DERIVADOS,2019,IMPORT,"5999841,03"
Sevilla,23 GAS,2019,IMPORT,"518326,24"
Sevilla,24 CORRIENTE ELECTRICA,2019,IMPORT,
Sevilla,31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,IMPORT,"51452769,25"
Sevilla,32 MENAS Y MINERALES,2019,IMPORT,"130657030,44"
Sevilla,41 METALES NO FERROSOS,2019,IMPORT,"42175738,82"
Sevilla,42 HIERRO Y ACERO,2019,IMPORT,"147149385,13"
Sevilla,43 PRODUCTOS QUIMICOS,2019,IMPORT,"503310172,33"
Sevilla,44 OTRAS SEMIMANUFACTURAS,2019,IMPORT,"114666829,74"
Sevilla,51 MAQ. ESPECIFICA CIERTAS INDUST,2019,IMPORT,"237462592,72"
Sevilla,52 EQUIPO OFICINA Y TELECOMUNIC.,2019,IMPORT,"260232349,62"
Sevilla,53 MATERIAL TRANSPORTE,2019,IMPORT,"923599285,57"
Sevilla,54 OTROS BIENES DE EQUIPO,2019,IMPORT,"695275059,50"
Sevilla,61 AUTOMOVILES Y MOTOS,2019,IMPORT,"32028707,70"
Sevilla,62 COMPONENTES DEL AUTOMOVIL,2019,IMPORT,"62190024,82"
Sevilla,71 ELECTRODOMESTICOS,2019,IMPORT,"16285385,70"
Sevilla,72 ELECTRONICA DE CONSUMO,2019,IMPORT,"9682626,15"
Sevilla,73 MUEBLES,2019,IMPORT,"53524235,76"
Sevilla,74 OTROS BIENES CONSUMO DURADERO,2019,IMPORT,"9323226,09"
Sevilla,81 TEXTILES Y CONFECCION,2019,IMPORT,"232128769,26"
Sevilla,82 CALZADO,2019,IMPORT,"46566336,45"
Sevilla,83 JUGUETES,2019,IMPORT,"30812148,92"
Sevilla,84 ALFARERIA,2019,IMPORT,"1349065,92"
Sevilla,85 JOYERIA Y RELOJES,2019,IMPORT,"12145126,46"
Sevilla,86 CUERO Y MANUFACTURAS DEL CUERO,2019,IMPORT,"1391303,77"
Sevilla,87 OTRAS MANUFACTURAS DE CONSUMO,2019,IMPORT,"87373224,18"
Sevilla,90 OTRAS MERCANCIAS,2019,IMPORT,"4061026,34"
Huesca,Total seleccionado,2019,IMPORT,"643810028,72"
Huesca,11 PRODUCTOS CÁRNICOS,2019,IMPORT,"54757791,15"
Huesca,12 LACTEOS Y HUEVOS,2019,IMPORT,"6543047,01"
Huesca,13 PRODUCTOS PESQUEROS,2019,IMPORT,"471675,13"
Huesca,14 CEREALES,2019,IMPORT,"76651772,13"
Huesca,"15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,IMPORT,"3694269,28"
Huesca,"16 AZUCAR, CAFE Y CACAO",2019,IMPORT,"1785744,34"
Huesca,17 PREPARADOS ALIMENTICIOS,2019,IMPORT,"2268720,03"
Huesca,18 BEBIDAS,2019,IMPORT,"97636,81"
Huesca,19 TABACOS,2019,IMPORT,
Huesca,1A GRASAS Y ACEITES,2019,IMPORT,"18857488,02"
Huesca,1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,IMPORT,"4791167,58"
Huesca,1C PIENSOS ANIMALES,2019,IMPORT,"19932274,57"
Huesca,21 CARBON,2019,IMPORT,"153395,04"
Huesca,22 PETROLEO Y DERIVADOS,2019,IMPORT,"3197313,27"
Huesca,23 GAS,2019,IMPORT,"9667,21"
Huesca,24 CORRIENTE ELECTRICA,2019,IMPORT,
Huesca,31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,IMPORT,"10618753,44"
Huesca,32 MENAS Y MINERALES,2019,IMPORT,"17816270,68"
Huesca,41 METALES NO FERROSOS,2019,IMPORT,"6596989,42"
Huesca,42 HIERRO Y ACERO,2019,IMPORT,"4669666,35"
Huesca,43 PRODUCTOS QUIMICOS,2019,IMPORT,"211496869,23"
Huesca,44 OTRAS SEMIMANUFACTURAS,2019,IMPORT,"25521097,39"
Huesca,51 MAQ. ESPECIFICA CIERTAS INDUST,2019,IMPORT,"79626274,27"
Huesca,52 EQUIPO OFICINA Y TELECOMUNIC.,2019,IMPORT,"3107047,78"
Huesca,53 MATERIAL TRANSPORTE,2019,IMPORT,"6651698,41"
Huesca,54 OTROS BIENES DE EQUIPO,2019,IMPORT,"38320359,19"
Huesca,61 AUTOMOVILES Y MOTOS,2019,IMPORT,"464176,42"
Huesca,62 COMPONENTES DEL AUTOMOVIL,2019,IMPORT,"4725108,95"
Huesca,71 ELECTRODOMESTICOS,2019,IMPORT,"471537,68"
Huesca,72 ELECTRONICA DE CONSUMO,2019,IMPORT,"34652,69"
Huesca,73 MUEBLES,2019,IMPORT,"11246304,58"
Huesca,74 OTROS BIENES CONSUMO DURADERO,2019,IMPORT,"927980,62"
Huesca,81 TEXTILES Y CONFECCION,2019,IMPORT,"13746940,59"
Huesca,82 CALZADO,2019,IMPORT,"2776965,60"
Huesca,83 JUGUETES,2019,IMPORT,"6285722,05"
Huesca,84 ALFARERIA,2019,IMPORT,"383839,45"
Huesca,85 JOYERIA Y RELOJES,2019,IMPORT,"343675,59"
Huesca,86 CUERO Y MANUFACTURAS DEL CUERO,2019,IMPORT,"430308,93"
Huesca,87 OTRAS MANUFACTURAS DE CONSUMO,2019,IMPORT,"3596065,56"
Huesca,90 OTRAS MERCANCIAS,2019,IMPORT,"739762,28"
Teruel,Total seleccionado,2019,IMPORT,"259052037,69"
Teruel,11 PRODUCTOS CÁRNICOS,2019,IMPORT,"1711900,79"
Teruel,12 LACTEOS Y HUEVOS,2019,IMPORT,"280577,84"
Teruel,13 PRODUCTOS PESQUEROS,2019,IMPORT,"1433760,07"
Teruel,14 CEREALES,2019,IMPORT,"17390,40"
Teruel,"15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,IMPORT,"6178346,13"
Teruel,"16 AZUCAR, CAFE Y CACAO",2019,IMPORT,"121,98"
Teruel,17 PREPARADOS ALIMENTICIOS,2019,IMPORT,"167883,98"
Teruel,18 BEBIDAS,2019,IMPORT,
Teruel,19 TABACOS,2019,IMPORT,
Teruel,1A GRASAS Y ACEITES,2019,IMPORT,"18272,54"
Teruel,1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,IMPORT,"78282,53"
Teruel,1C PIENSOS ANIMALES,2019,IMPORT,"384162,10"
Teruel,21 CARBON,2019,IMPORT,"9021984,16"
Teruel,22 PETROLEO Y DERIVADOS,2019,IMPORT,"30521,77"
Teruel,23 GAS,2019,IMPORT,
Teruel,24 CORRIENTE ELECTRICA,2019,IMPORT,
Teruel,31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,IMPORT,"6015557,50"
Teruel,32 MENAS Y MINERALES,2019,IMPORT,"25944430,24"
Teruel,41 METALES NO FERROSOS,2019,IMPORT,"37578604,87"
Teruel,42 HIERRO Y ACERO,2019,IMPORT,"1392795,73"
Teruel,43 PRODUCTOS QUIMICOS,2019,IMPORT,"47986884,91"
Teruel,44 OTRAS SEMIMANUFACTURAS,2019,IMPORT,"24891230,83"
Teruel,51 MAQ. ESPECIFICA CIERTAS INDUST,2019,IMPORT,"35272367,68"
Teruel,52 EQUIPO OFICINA Y TELECOMUNIC.,2019,IMPORT,"3887042,76"
Teruel,53 MATERIAL TRANSPORTE,2019,IMPORT,"3363139,84"
Teruel,54 OTROS BIENES DE EQUIPO,2019,IMPORT,"17434169,11"
Teruel,61 AUTOMOVILES Y MOTOS,2019,IMPORT,"3093503,28"
Teruel,62 COMPONENTES DEL AUTOMOVIL,2019,IMPORT,"28369527,24"
Teruel,71 ELECTRODOMESTICOS,2019,IMPORT,"18518,31"
Teruel,72 ELECTRONICA DE CONSUMO,2019,IMPORT,"11885,45"
Teruel,73 MUEBLES,2019,IMPORT,"336423,36"
Teruel,74 OTROS BIENES CONSUMO DURADERO,2019,IMPORT,"22471,95"
Teruel,81 TEXTILES Y CONFECCION,2019,IMPORT,"2242785,03"
Teruel,82 CALZADO,2019,IMPORT,"262704,40"
Teruel,83 JUGUETES,2019,IMPORT,"140220,20"
Teruel,84 ALFARERIA,2019,IMPORT,"3060,86"
Teruel,85 JOYERIA Y RELOJES,2019,IMPORT,"37695,58"
Teruel,86 CUERO Y MANUFACTURAS DEL CUERO,2019,IMPORT,"234,37"
Teruel,87 OTRAS MANUFACTURAS DE CONSUMO,2019,IMPORT,"1029619,21"
Teruel,90 OTRAS MERCANCIAS,2019,IMPORT,"393960,69"
Zaragoza,Total seleccionado,2019,IMPORT,"10610627647,26"
Zaragoza,11 PRODUCTOS CÁRNICOS,2019,IMPORT,"29218790,72"
Zaragoza,12 LACTEOS Y HUEVOS,2019,IMPORT,"30435738,74"
Zaragoza,13 PRODUCTOS PESQUEROS,2019,IMPORT,"177999132,01"
Zaragoza,14 CEREALES,2019,IMPORT,"60088132,68"
Zaragoza,"15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,IMPORT,"33188802,24"
Zaragoza,"16 AZUCAR, CAFE Y CACAO",2019,IMPORT,"15119292,01"
Zaragoza,17 PREPARADOS ALIMENTICIOS,2019,IMPORT,"43230772,42"
Zaragoza,18 BEBIDAS,2019,IMPORT,"13940840,87"
Zaragoza,19 TABACOS,2019,IMPORT,"312,89"
Zaragoza,1A GRASAS Y ACEITES,2019,IMPORT,"16887039,62"
Zaragoza,1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,IMPORT,"9111542,52"
Zaragoza,1C PIENSOS ANIMALES,2019,IMPORT,"35893023,71"
Zaragoza,21 CARBON,2019,IMPORT,"104347,01"
Zaragoza,22 PETROLEO Y DERIVADOS,2019,IMPORT,"3071013,05"
Zaragoza,23 GAS,2019,IMPORT,"28256,11"
Zaragoza,24 CORRIENTE ELECTRICA,2019,IMPORT,
Zaragoza,31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,IMPORT,"179936899,84"
Zaragoza,32 MENAS Y MINERALES,2019,IMPORT,"41580879,53"
Zaragoza,41 METALES NO FERROSOS,2019,IMPORT,"54955451,80"
Zaragoza,42 HIERRO Y ACERO,2019,IMPORT,"144325434,26"
Zaragoza,43 PRODUCTOS QUIMICOS,2019,IMPORT,"937389661,70"
Zaragoza,44 OTRAS SEMIMANUFACTURAS,2019,IMPORT,"221210159,25"
Zaragoza,51 MAQ. ESPECIFICA CIERTAS INDUST,2019,IMPORT,"780297529,85"
Zaragoza,52 EQUIPO OFICINA Y TELECOMUNIC.,2019,IMPORT,"373557465,39"
Zaragoza,53 MATERIAL TRANSPORTE,2019,IMPORT,"180130412,75"
Zaragoza,54 OTROS BIENES DE EQUIPO,2019,IMPORT,"1463565946,72"
Zaragoza,61 AUTOMOVILES Y MOTOS,2019,IMPORT,"329067332,37"
Zaragoza,62 COMPONENTES DEL AUTOMOVIL,2019,IMPORT,"1406411722,77"
Zaragoza,71 ELECTRODOMESTICOS,2019,IMPORT,"315551221,33"
Zaragoza,72 ELECTRONICA DE CONSUMO,2019,IMPORT,"106750480,88"
Zaragoza,73 MUEBLES,2019,IMPORT,"120104808,03"
Zaragoza,74 OTROS BIENES CONSUMO DURADERO,2019,IMPORT,"48990849,43"
Zaragoza,81 TEXTILES Y CONFECCION,2019,IMPORT,"2773835288,46"
Zaragoza,82 CALZADO,2019,IMPORT,"211797314,92"
Zaragoza,83 JUGUETES,2019,IMPORT,"113680775,89"
Zaragoza,84 ALFARERIA,2019,IMPORT,"7400389,79"
Zaragoza,85 JOYERIA Y RELOJES,2019,IMPORT,"56553487,71"
Zaragoza,86 CUERO Y MANUFACTURAS DEL CUERO,2019,IMPORT,"10086237,76"
Zaragoza,87 OTRAS MANUFACTURAS DE CONSUMO,2019,IMPORT,"250058432,12"
Zaragoza,90 OTRAS MERCANCIAS,2019,IMPORT,"15072428,11"
Asturias,Total seleccionado,2019,IMPORT,"4008046365,94"
Asturias,11 PRODUCTOS CÁRNICOS,2019,IMPORT,"20198980,99"
Asturias,12 LACTEOS Y HUEVOS,2019,IMPORT,"51885799,05"
Asturias,13 PRODUCTOS PESQUEROS,2019,IMPORT,"44430526,80"
Asturias,14 CEREALES,2019,IMPORT,"17148388,26"
Asturias,"15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,IMPORT,"38423907,75"
Asturias,"16 AZUCAR, CAFE Y CACAO",2019,IMPORT,"21208048,34"
Asturias,17 PREPARADOS ALIMENTICIOS,2019,IMPORT,"8185394,52"
Asturias,18 BEBIDAS,2019,IMPORT,"23177173,36"
Asturias,19 TABACOS,2019,IMPORT,"8582856,00"
Asturias,1A GRASAS Y ACEITES,2019,IMPORT,"4845911,89"
Asturias,1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,IMPORT,"144,90"
Asturias,1C PIENSOS ANIMALES,2019,IMPORT,"11302070,00"
Asturias,21 CARBON,2019,IMPORT,"557844929,58"
Asturias,22 PETROLEO Y DERIVADOS,2019,IMPORT,"92790431,72"
Asturias,23 GAS,2019,IMPORT,"14789862,14"
Asturias,24 CORRIENTE ELECTRICA,2019,IMPORT,
Asturias,31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,IMPORT,"32997618,90"
Asturias,32 MENAS Y MINERALES,2019,IMPORT,"1310911657,11"
Asturias,41 METALES NO FERROSOS,2019,IMPORT,"164261885,51"
Asturias,42 HIERRO Y ACERO,2019,IMPORT,"432461187,53"
Asturias,43 PRODUCTOS QUIMICOS,2019,IMPORT,"288430401,87"
Asturias,44 OTRAS SEMIMANUFACTURAS,2019,IMPORT,"113652317,93"
Asturias,51 MAQ. ESPECIFICA CIERTAS INDUST,2019,IMPORT,"170465439,20"
Asturias,52 EQUIPO OFICINA Y TELECOMUNIC.,2019,IMPORT,"29653812,09"
Asturias,53 MATERIAL TRANSPORTE,2019,IMPORT,"25399281,71"
